   2.7048554e+01	   2.0849179e-46	
   2.7110928e+01	   2.0666408e-46	
   2.7173446e+01	   2.0486192e-46	
   2.7236108e+01	   2.0308487e-46	
   2.7298915e+01	   2.0133246e-46	
   2.7361866e+01	   1.9960424e-46	
   2.7424963e+01	   1.9789975e-46	
   2.7488205e+01	   1.9621862e-46	
   2.7551593e+01	   1.9456054e-46	
   2.7615127e+01	   1.9292522e-46	
   2.7678808e+01	   1.9131237e-46	
   2.7742636e+01	   1.8972168e-46	
   2.7806610e+01	   1.8815288e-46	
   2.7870732e+01	   1.8660566e-46	
   2.7935003e+01	   1.8507975e-46	
   2.7999421e+01	   1.8357484e-46	
   2.8063988e+01	   1.8209066e-46	
   2.8128704e+01	   1.8062693e-46	
   2.8193569e+01	   1.7918337e-46	
   2.8258583e+01	   1.7775969e-46	
   2.8323748e+01	   1.7635561e-46	
   2.8389062e+01	   1.7497088e-46	
   2.8454528e+01	   1.7360520e-46	
   2.8520144e+01	   1.7225831e-46	
   2.8585912e+01	   1.7092994e-46	
   2.8651831e+01	   1.6961982e-46	
   2.8717903e+01	   1.6832768e-46	
   2.8784126e+01	   1.6705325e-46	
   2.8850503e+01	   1.6579628e-46	
   2.8917032e+01	   1.6455649e-46	
   2.8983715e+01	   1.6333363e-46	
   2.9050552e+01	   1.6212744e-46	
   2.9117543e+01	   1.6093766e-46	
   2.9184688e+01	   1.5976404e-46	
   2.9251988e+01	   1.5860633e-46	
   2.9319443e+01	   1.5746427e-46	
   2.9387054e+01	   1.5633763e-46	
   2.9454821e+01	   1.5522616e-46	
   2.9522744e+01	   1.5412961e-46	
   2.9590824e+01	   1.5304776e-46	
   2.9659060e+01	   1.5198036e-46	
   2.9727454e+01	   1.5092719e-46	
   2.9796006e+01	   1.4988802e-46	
   2.9864716e+01	   1.4886262e-46	
   2.9933584e+01	   1.4785078e-46	
   3.0002611e+01	   1.4685230e-46	
   3.0071797e+01	   1.4586695e-46	
   3.0141143e+01	   1.4489446e-46	
   3.0210649e+01	   1.4393454e-46	
   3.0280315e+01	   1.4298693e-46	
   3.0350142e+01	   1.4205143e-46	
   3.0420129e+01	   1.4112782e-46	
   3.0490278e+01	   1.4021593e-46	
   3.0560589e+01	   1.3931556e-46	
   3.0631062e+01	   1.3842652e-46	
   3.0701697e+01	   1.3754861e-46	
   3.0772496e+01	   1.3668167e-46	
   3.0843457e+01	   1.3582550e-46	
   3.0914583e+01	   1.3497995e-46	
   3.0985872e+01	   1.3414481e-46	
   3.1057326e+01	   1.3331992e-46	
   3.1128944e+01	   1.3250513e-46	
   3.1200728e+01	   1.3170031e-46	
   3.1272677e+01	   1.3090530e-46	
   3.1344792e+01	   1.3011986e-46	
   3.1417073e+01	   1.2934372e-46	
   3.1489521e+01	   1.2857685e-46	
   3.1562136e+01	   1.2781969e-46	
   3.1634919e+01	   1.2707270e-46	
   3.1707869e+01	   1.2633569e-46	
   3.1780988e+01	   1.2560784e-46	
   3.1854275e+01	   1.2488832e-46	
   3.1927731e+01	   1.2417688e-46	
   3.2001357e+01	   1.2347355e-46	
   3.2075152e+01	   1.2277834e-46	
   3.2149118e+01	   1.2209110e-46	
   3.2223254e+01	   1.2141161e-46	
   3.2297561e+01	   1.2073971e-46	
   3.2372039e+01	   1.2007527e-46	
   3.2446689e+01	   1.1941817e-46	
   3.2521512e+01	   1.1876828e-46	
   3.2596506e+01	   1.1812548e-46	
   3.2671674e+01	   1.1748964e-46	
   3.2747015e+01	   1.1686063e-46	
   3.2822530e+01	   1.1623831e-46	
   3.2898219e+01	   1.1562260e-46	
   3.2974083e+01	   1.1501346e-46	
   3.3050121e+01	   1.1441086e-46	
   3.3126335e+01	   1.1381476e-46	
   3.3202725e+01	   1.1322508e-46	
   3.3279290e+01	   1.1264176e-46	
   3.3356033e+01	   1.1206470e-46	
   3.3432952e+01	   1.1149383e-46	
   3.3510049e+01	   1.1092906e-46	
   3.3587323e+01	   1.1037033e-46	
   3.3664776e+01	   1.0981755e-46	
   3.3742407e+01	   1.0927064e-46	
   3.3820217e+01	   1.0872953e-46	
   3.3898207e+01	   1.0819415e-46	
   3.3976376e+01	   1.0766441e-46	
   3.4054726e+01	   1.0714026e-46	
   3.4133257e+01	   1.0662160e-46	
   3.4211968e+01	   1.0610838e-46	
   3.4290861e+01	   1.0560051e-46	
   3.4369936e+01	   1.0509793e-46	
   3.4449194e+01	   1.0460056e-46	
   3.4528634e+01	   1.0410833e-46	
   3.4608257e+01	   1.0362118e-46	
   3.4688064e+01	   1.0313904e-46	
   3.4768055e+01	   1.0266183e-46	
   3.4848230e+01	   1.0218948e-46	
   3.4928590e+01	   1.0172194e-46	
   3.5009136e+01	   1.0125912e-46	
   3.5089867e+01	   1.0080098e-46	
   3.5170785e+01	   1.0034743e-46	
   3.5251889e+01	   9.9898416e-47	
   3.5333180e+01	   9.9453873e-47	
   3.5414659e+01	   9.9013737e-47	
   3.5496325e+01	   9.8577945e-47	
   3.5578180e+01	   9.8146436e-47	
   3.5660224e+01	   9.7719148e-47	
